,participant,phase,trial,context,left_option,middle_option,right_option,choice,correct,reward,reward_unchosen_1,reward_unchosen_2,RT,ID,condition,?,task,tier
9623,25.0,2.0,119.0,0.0,4.0,8.0,,1.0,1.0,57.0,12.0,0.0,778.0,6918003883.0,1.0,2.0,0,0.0
9624,25.0,2.0,120.0,0.0,7.0,,2.0,2.0,0.0,16.0,13.0,0.0,1618.0,6918003883.0,1.0,2.0,0,0.0
9625,25.0,2.0,121.0,0.0,8.0,3.0,,1.0,1.0,85.0,53.0,,898.0,6918003883.0,1.0,2.0,0,0.0
9626,25.0,2.0,122.0,0.0,,5.0,3.0,1.0,0.0,52.0,87.0,,920.0,6918003883.0,1.0,2.0,0,0.0
9627,25.0,2.0,123.0,0.0,8.0,,4.0,0.0,1.0,52.0,12.0,0.0,1587.0,6918003883.0,1.0,2.0,0,0.0
9628,25.0,2.0,124.0,0.0,1.0,6.0,,1.0,0.0,29.0,51.0,,1316.0,6918003883.0,1.0,2.0,0,0.0
9629,25.0,2.0,125.0,0.0,3.0,1.0,,0.0,1.0,85.0,47.0,,1742.0,6918003883.0,1.0,2.0,0,0.0
9630,25.0,2.0,126.0,0.0,5.0,,7.0,0.0,1.0,47.0,15.0,,1549.0,6918003883.0,1.0,2.0,0,0.0
9631,25.0,2.0,127.0,0.0,2.0,,4.0,0.0,0.0,10.0,12.0,0.0,1160.0,6918003883.0,1.0,2.0,0,0.0
9632,25.0,2.0,128.0,0.0,0.0,,8.0,0.0,1.0,88.0,51.0,0.0,1526.0,6918003883.0,1.0,2.0,0,0.0
9633,25.0,2.0,129.0,0.0,5.0,8.0,,0.0,0.0,55.0,54.0,,1748.0,6918003883.0,1.0,2.0,0,0.0
9634,25.0,2.0,130.0,0.0,,9.0,7.0,2.0,0.0,8.0,15.0,0.0,2700.0,6918003883.0,1.0,2.0,0,0.0
9635,25.0,2.0,131.0,0.0,3.0,6.0,,0.0,1.0,88.0,25.0,,1466.0,6918003883.0,1.0,2.0,0,0.0
9636,25.0,2.0,132.0,0.0,5.0,6.0,,0.0,1.0,49.0,35.0,,1283.0,6918003883.0,1.0,2.0,0,0.0
9637,25.0,2.0,133.0,0.0,6.0,,2.0,2.0,0.0,21.0,35.0,0.0,1715.0,6918003883.0,1.0,2.0,0,0.0
9638,25.0,2.0,134.0,0.0,0.0,1.0,,0.0,1.0,80.0,56.0,,1317.0,6918003883.0,1.0,2.0,0,0.0
9639,25.0,2.0,135.0,0.0,1.0,2.0,,1.0,0.0,18.0,44.0,,1823.0,6918003883.0,1.0,2.0,0,0.0
9640,25.0,2.0,136.0,0.0,1.0,3.0,,1.0,1.0,94.0,49.0,,723.0,6918003883.0,1.0,2.0,0,0.0
9641,25.0,2.0,137.0,0.0,,3.0,2.0,1.0,1.0,87.0,18.0,0.0,648.0,6918003883.0,1.0,2.0,0,0.0
9642,25.0,2.0,138.0,0.0,4.0,3.0,,1.0,1.0,86.0,10.0,,607.0,6918003883.0,1.0,2.0,0,0.0
9643,25.0,2.0,139.0,0.0,9.0,1.0,,1.0,1.0,47.0,13.0,0.0,1029.0,6918003883.0,1.0,2.0,0,0.0
9644,25.0,2.0,140.0,0.0,5.0,,2.0,0.0,1.0,51.0,13.0,0.0,1559.0,6918003883.0,1.0,2.0,0,0.0
9645,25.0,2.0,141.0,0.0,0.0,7.0,,0.0,1.0,91.0,15.0,0.0,1546.0,6918003883.0,1.0,2.0,0,0.0
9646,25.0,2.0,142.0,0.0,4.0,2.0,,1.0,0.0,15.0,13.0,,2174.0,6918003883.0,1.0,2.0,0,0.0
9647,25.0,2.0,143.0,0.0,9.0,,8.0,2.0,1.0,48.0,14.0,,18018.0,6918003883.0,1.0,2.0,0,0.0
9648,25.0,2.0,144.0,0.0,0.0,,1.0,0.0,1.0,91.0,48.0,,1338.0,6918003883.0,1.0,2.0,0,0.0
9649,25.0,2.0,145.0,0.0,,7.0,4.0,1.0,0.0,15.0,10.0,0.0,11877.0,6918003883.0,1.0,2.0,0,0.0
9650,25.0,2.0,146.0,0.0,,2.0,1.0,1.0,0.0,12.0,54.0,0.0,1844.0,6918003883.0,1.0,2.0,0,0.0
9651,25.0,2.0,147.0,0.0,5.0,,2.0,0.0,1.0,51.0,14.0,0.0,1354.0,6918003883.0,1.0,2.0,0,0.0
9652,25.0,2.0,148.0,0.0,,5.0,4.0,1.0,1.0,51.0,23.0,,1320.0,6918003883.0,1.0,2.0,0,0.0
9653,25.0,2.0,149.0,0.0,3.0,5.0,,0.0,1.0,88.0,50.0,0.0,1287.0,6918003883.0,1.0,2.0,0,0.0
9654,25.0,2.0,150.0,0.0,3.0,,7.0,0.0,1.0,85.0,14.0,0.0,782.0,6918003883.0,1.0,2.0,0,0.0
9655,25.0,2.0,151.0,0.0,2.0,,1.0,0.0,0.0,14.0,49.0,0.0,1096.0,6918003883.0,1.0,2.0,0,0.0
9656,25.0,2.0,152.0,0.0,1.0,7.0,,0.0,1.0,52.0,11.0,,2145.0,6918003883.0,1.0,2.0,0,0.0
9657,25.0,2.0,153.0,0.0,9.0,5.0,,1.0,1.0,48.0,12.0,,966.0,6918003883.0,1.0,2.0,0,0.0
9658,25.0,2.0,154.0,0.0,,4.0,2.0,2.0,0.0,9.0,15.0,0.0,3025.0,6918003883.0,1.0,2.0,0,0.0
9659,25.0,2.0,155.0,0.0,,3.0,8.0,1.0,1.0,87.0,44.0,0.0,833.0,6918003883.0,1.0,2.0,0,0.0
9660,25.0,2.0,156.0,0.0,7.0,,9.0,0.0,0.0,14.0,18.0,0.0,2205.0,6918003883.0,1.0,2.0,0,0.0
9661,25.0,2.0,157.0,0.0,0.0,,4.0,0.0,1.0,90.0,13.0,0.0,1265.0,6918003883.0,1.0,2.0,0,0.0
9662,25.0,2.0,158.0,0.0,,9.0,6.0,2.0,1.0,37.0,17.0,0.0,2277.0,6918003883.0,1.0,2.0,0,0.0
9663,25.0,2.0,159.0,0.0,6.0,9.0,,0.0,1.0,34.0,10.0,0.0,2245.0,6918003883.0,1.0,2.0,0,0.0
9664,25.0,2.0,160.0,0.0,,3.0,2.0,1.0,1.0,87.0,21.0,,1064.0,6918003883.0,1.0,2.0,0,0.0
9665,25.0,2.0,161.0,0.0,,8.0,9.0,1.0,1.0,56.0,15.0,0.0,1130.0,6918003883.0,1.0,2.0,0,0.0
9666,25.0,2.0,162.0,0.0,1.0,9.0,,1.0,0.0,10.0,48.0,0.0,3614.0,6918003883.0,1.0,2.0,0,0.0
9667,25.0,2.0,163.0,0.0,3.0,0.0,,0.0,0.0,84.0,85.0,,1745.0,6918003883.0,1.0,2.0,0,0.0
9668,25.0,2.0,164.0,0.0,9.0,,6.0,0.0,0.0,15.0,23.0,0.0,5319.0,6918003883.0,1.0,2.0,0,0.0
9669,25.0,2.0,165.0,0.0,,9.0,7.0,1.0,0.0,19.0,13.0,0.0,3565.0,6918003883.0,1.0,2.0,0,0.0
9670,25.0,2.0,166.0,0.0,,8.0,2.0,1.0,1.0,53.0,13.0,0.0,1452.0,6918003883.0,1.0,2.0,0,0.0
9671,25.0,2.0,167.0,0.0,7.0,,2.0,2.0,0.0,12.0,11.0,,10493.0,6918003883.0,1.0,2.0,0,0.0
9672,25.0,2.0,168.0,0.0,0.0,,4.0,0.0,1.0,89.0,12.0,,3331.0,6918003883.0,1.0,2.0,0,0.0
9673,25.0,2.0,169.0,0.0,0.0,,4.0,0.0,1.0,89.0,16.0,,1007.0,6918003883.0,1.0,2.0,0,0.0
9674,25.0,2.0,170.0,0.0,8.0,7.0,,0.0,1.0,55.0,29.0,0.0,1268.0,6918003883.0,1.0,2.0,0,0.0
9675,25.0,2.0,171.0,0.0,,9.0,3.0,2.0,1.0,87.0,14.0,0.0,897.0,6918003883.0,1.0,2.0,0,0.0
9676,25.0,2.0,172.0,0.0,8.0,,3.0,2.0,1.0,86.0,53.0,0.0,707.0,6918003883.0,1.0,2.0,0,0.0
9677,25.0,2.0,173.0,0.0,3.0,2.0,,0.0,1.0,89.0,15.0,0.0,995.0,6918003883.0,1.0,2.0,0,0.0
9678,25.0,2.0,174.0,0.0,,1.0,3.0,2.0,1.0,89.0,51.0,0.0,1012.0,6918003883.0,1.0,2.0,0,0.0
9679,25.0,2.0,175.0,0.0,8.0,7.0,,0.0,1.0,47.0,10.0,,1321.0,6918003883.0,1.0,2.0,0,0.0
9680,25.0,2.0,176.0,0.0,6.0,,3.0,2.0,1.0,84.0,31.0,,1493.0,6918003883.0,1.0,2.0,0,0.0
9681,25.0,2.0,177.0,0.0,,7.0,6.0,2.0,1.0,27.0,16.0,,1132.0,6918003883.0,1.0,2.0,0,0.0
9682,25.0,2.0,178.0,0.0,7.0,,8.0,0.0,0.0,14.0,42.0,0.0,3192.0,6918003883.0,1.0,2.0,0,0.0
9683,25.0,2.0,179.0,0.0,,7.0,1.0,1.0,0.0,16.0,46.0,0.0,1294.0,6918003883.0,1.0,2.0,0,0.0
9684,26.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,13.0,79.0,53.0,2808.0,2828163512.0,1.0,2.0,0,0.0
9685,26.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,74.0,44.0,14.0,2379.0,2828163512.0,1.0,2.0,0,0.0
9686,26.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,88.0,54.0,23.0,3001.0,2828163512.0,1.0,2.0,0,0.0
9687,26.0,0.0,3.0,1.0,1.0,2.0,0.0,2.0,1.0,88.0,52.0,16.0,2325.0,2828163512.0,1.0,2.0,0,0.0
9688,26.0,0.0,4.0,1.0,2.0,0.0,1.0,1.0,1.0,89.0,48.0,18.0,1333.0,2828163512.0,1.0,2.0,0,0.0
9689,26.0,0.0,5.0,1.0,0.0,1.0,2.0,0.0,1.0,84.0,50.0,9.0,1148.0,2828163512.0,1.0,2.0,0,0.0
9690,26.0,0.0,6.0,2.0,3.0,4.0,,0.0,1.0,85.0,10.0,,2373.0,2828163512.0,1.0,2.0,0,0.0
9691,26.0,0.0,7.0,2.0,,3.0,4.0,1.0,1.0,82.0,15.0,,1210.0,2828163512.0,1.0,2.0,0,0.0
9692,26.0,0.0,8.0,2.0,3.0,4.0,,0.0,1.0,88.0,18.0,,1097.0,2828163512.0,1.0,2.0,0,0.0
9693,26.0,0.0,9.0,2.0,3.0,4.0,,0.0,1.0,89.0,11.0,,899.0,2828163512.0,1.0,2.0,0,0.0
9694,26.0,0.0,10.0,2.0,4.0,3.0,,1.0,1.0,92.0,11.0,,980.0,2828163512.0,1.0,2.0,0,0.0
9695,26.0,0.0,11.0,2.0,3.0,,4.0,0.0,1.0,85.0,19.0,,832.0,2828163512.0,1.0,2.0,0,0.0
9696,26.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,13.0,86.0,50.0,3090.0,2828163512.0,1.0,2.0,0,0.0
9697,26.0,1.0,1.0,2.0,3.0,,4.0,2.0,0.0,18.0,82.0,0.0,1897.0,2828163512.0,1.0,2.0,0,0.0
9698,26.0,1.0,2.0,4.0,,9.0,8.0,2.0,1.0,45.0,16.0,,5325.0,2828163512.0,1.0,2.0,0,0.0
9699,26.0,1.0,3.0,3.0,6.0,7.0,5.0,2.0,1.0,50.0,29.0,19.0,4345.0,2828163512.0,1.0,2.0,0,0.0
9700,26.0,1.0,4.0,3.0,5.0,6.0,7.0,0.0,1.0,48.0,30.0,10.0,1395.0,2828163512.0,1.0,2.0,0,0.0
9701,26.0,1.0,5.0,4.0,8.0,,9.0,2.0,0.0,14.0,54.0,0.0,1964.0,2828163512.0,1.0,2.0,0,0.0
9702,26.0,1.0,6.0,3.0,6.0,5.0,7.0,1.0,1.0,44.0,34.0,13.0,3627.0,2828163512.0,1.0,2.0,0,0.0
9703,26.0,1.0,7.0,1.0,1.0,0.0,2.0,1.0,1.0,76.0,49.0,13.0,2626.0,2828163512.0,1.0,2.0,0,0.0
9704,26.0,1.0,8.0,3.0,6.0,5.0,7.0,1.0,1.0,53.0,29.0,13.0,4510.0,2828163512.0,1.0,2.0,0,0.0
9705,26.0,1.0,9.0,1.0,0.0,1.0,2.0,2.0,0.0,9.0,90.0,46.0,2291.0,2828163512.0,1.0,2.0,0,0.0
9706,26.0,1.0,10.0,4.0,9.0,8.0,,0.0,0.0,11.0,54.0,0.0,1399.0,2828163512.0,1.0,2.0,0,0.0
9707,26.0,1.0,11.0,3.0,6.0,7.0,5.0,2.0,1.0,58.0,36.0,9.0,1427.0,2828163512.0,1.0,2.0,0,0.0
9708,26.0,1.0,12.0,2.0,4.0,3.0,,0.0,0.0,17.0,90.0,0.0,1332.0,2828163512.0,1.0,2.0,0,0.0
9709,26.0,1.0,13.0,1.0,2.0,1.0,0.0,1.0,0.0,44.0,92.0,11.0,4693.0,2828163512.0,1.0,2.0,0,0.0
9710,26.0,1.0,14.0,3.0,7.0,5.0,6.0,1.0,1.0,59.0,33.0,17.0,1474.0,2828163512.0,1.0,2.0,0,0.0
9711,26.0,1.0,15.0,1.0,0.0,2.0,1.0,0.0,1.0,77.0,51.0,13.0,5868.0,2828163512.0,1.0,2.0,0,0.0
9712,26.0,1.0,16.0,2.0,4.0,3.0,,0.0,0.0,8.0,90.0,0.0,1317.0,2828163512.0,1.0,2.0,0,0.0
9713,26.0,1.0,17.0,3.0,6.0,5.0,7.0,1.0,1.0,56.0,37.0,10.0,818.0,2828163512.0,1.0,2.0,0,0.0
9714,26.0,1.0,18.0,1.0,2.0,1.0,0.0,2.0,1.0,80.0,48.0,13.0,1150.0,2828163512.0,1.0,2.0,0,0.0
9715,26.0,1.0,19.0,1.0,2.0,0.0,1.0,1.0,1.0,87.0,53.0,9.0,1934.0,2828163512.0,1.0,2.0,0,0.0
9716,26.0,1.0,20.0,2.0,4.0,,3.0,2.0,1.0,85.0,13.0,,2223.0,2828163512.0,1.0,2.0,0,0.0
9717,26.0,1.0,21.0,4.0,,9.0,8.0,1.0,0.0,21.0,56.0,0.0,2337.0,2828163512.0,1.0,2.0,0,0.0
9718,26.0,1.0,22.0,3.0,7.0,5.0,6.0,1.0,1.0,52.0,32.0,13.0,987.0,2828163512.0,1.0,2.0,0,0.0
9719,26.0,1.0,23.0,3.0,7.0,6.0,5.0,2.0,1.0,53.0,35.0,16.0,1026.0,2828163512.0,1.0,2.0,0,0.0
9720,26.0,1.0,24.0,2.0,,3.0,4.0,1.0,1.0,81.0,10.0,,1588.0,2828163512.0,1.0,2.0,0,0.0
9721,26.0,1.0,25.0,2.0,3.0,4.0,,0.0,1.0,85.0,20.0,,1395.0,2828163512.0,1.0,2.0,0,0.0
9722,26.0,1.0,26.0,3.0,5.0,6.0,7.0,0.0,1.0,48.0,22.0,11.0,986.0,2828163512.0,1.0,2.0,0,0.0
9723,26.0,1.0,27.0,1.0,0.0,2.0,1.0,0.0,1.0,90.0,49.0,17.0,1940.0,2828163512.0,1.0,2.0,0,0.0
9724,26.0,1.0,28.0,1.0,0.0,2.0,1.0,0.0,1.0,79.0,45.0,9.0,1103.0,2828163512.0,1.0,2.0,0,0.0
9725,26.0,1.0,29.0,3.0,6.0,7.0,5.0,2.0,1.0,47.0,35.0,23.0,1218.0,2828163512.0,1.0,2.0,0,0.0
9726,26.0,1.0,30.0,3.0,6.0,5.0,7.0,1.0,1.0,48.0,35.0,8.0,906.0,2828163512.0,1.0,2.0,0,0.0
9727,26.0,1.0,31.0,4.0,8.0,9.0,,0.0,1.0,53.0,21.0,,3954.0,2828163512.0,1.0,2.0,0,0.0
9728,26.0,1.0,32.0,2.0,4.0,,3.0,2.0,1.0,86.0,13.0,,1250.0,2828163512.0,1.0,2.0,0,0.0
9729,26.0,1.0,33.0,2.0,3.0,4.0,,0.0,1.0,85.0,16.0,,1203.0,2828163512.0,1.0,2.0,0,0.0
9730,26.0,1.0,34.0,2.0,4.0,,3.0,2.0,1.0,86.0,16.0,,1618.0,2828163512.0,1.0,2.0,0,0.0
9731,26.0,1.0,35.0,2.0,4.0,,3.0,2.0,1.0,79.0,17.0,,1448.0,2828163512.0,1.0,2.0,0,0.0
9732,26.0,1.0,36.0,2.0,,4.0,3.0,2.0,1.0,82.0,17.0,,778.0,2828163512.0,1.0,2.0,0,0.0
9733,26.0,1.0,37.0,1.0,2.0,1.0,0.0,2.0,1.0,95.0,54.0,13.0,3633.0,2828163512.0,1.0,2.0,0,0.0
9734,26.0,1.0,38.0,2.0,4.0,3.0,,1.0,1.0,83.0,16.0,,1779.0,2828163512.0,1.0,2.0,0,0.0
9735,26.0,1.0,39.0,4.0,,8.0,9.0,1.0,1.0,55.0,22.0,,1744.0,2828163512.0,1.0,2.0,0,0.0
9736,26.0,1.0,40.0,2.0,3.0,4.0,,0.0,1.0,83.0,16.0,,1848.0,2828163512.0,1.0,2.0,0,0.0
9737,26.0,1.0,41.0,1.0,0.0,2.0,1.0,0.0,1.0,82.0,53.0,12.0,2207.0,2828163512.0,1.0,2.0,0,0.0
9738,26.0,1.0,42.0,4.0,8.0,9.0,,0.0,1.0,53.0,13.0,,1281.0,2828163512.0,1.0,2.0,0,0.0
9739,26.0,1.0,43.0,3.0,7.0,5.0,6.0,1.0,1.0,50.0,27.0,9.0,1602.0,2828163512.0,1.0,2.0,0,0.0
9740,26.0,1.0,44.0,4.0,8.0,,9.0,0.0,1.0,53.0,10.0,,1803.0,2828163512.0,1.0,2.0,0,0.0
9741,26.0,1.0,45.0,3.0,5.0,6.0,7.0,0.0,1.0,56.0,34.0,16.0,968.0,2828163512.0,1.0,2.0,0,0.0
9742,26.0,1.0,46.0,3.0,7.0,5.0,6.0,1.0,1.0,56.0,42.0,13.0,983.0,2828163512.0,1.0,2.0,0,0.0
9743,26.0,1.0,47.0,2.0,4.0,3.0,,1.0,1.0,88.0,11.0,,1248.0,2828163512.0,1.0,2.0,0,0.0
9744,26.0,1.0,48.0,2.0,4.0,3.0,,1.0,1.0,90.0,16.0,,1036.0,2828163512.0,1.0,2.0,0,0.0
9745,26.0,1.0,49.0,1.0,2.0,0.0,1.0,1.0,1.0,85.0,51.0,17.0,1215.0,2828163512.0,1.0,2.0,0,0.0
9746,26.0,1.0,50.0,2.0,4.0,3.0,,1.0,1.0,87.0,10.0,,1031.0,2828163512.0,1.0,2.0,0,0.0
9747,26.0,1.0,51.0,1.0,2.0,1.0,0.0,2.0,1.0,89.0,55.0,23.0,9527.0,2828163512.0,1.0,2.0,0,0.0
9748,26.0,1.0,52.0,1.0,0.0,2.0,1.0,0.0,1.0,92.0,48.0,12.0,1754.0,2828163512.0,1.0,2.0,0,0.0
9749,26.0,1.0,53.0,1.0,2.0,0.0,1.0,1.0,1.0,89.0,47.0,11.0,1032.0,2828163512.0,1.0,2.0,0,0.0
9750,26.0,1.0,54.0,4.0,8.0,9.0,,0.0,1.0,58.0,14.0,,1129.0,2828163512.0,1.0,2.0,0,0.0
9751,26.0,1.0,55.0,1.0,0.0,1.0,2.0,0.0,1.0,86.0,48.0,6.0,1156.0,2828163512.0,1.0,2.0,0,0.0
9752,26.0,1.0,56.0,1.0,2.0,1.0,0.0,2.0,1.0,85.0,52.0,15.0,1220.0,2828163512.0,1.0,2.0,0,0.0
9753,26.0,1.0,57.0,1.0,1.0,2.0,0.0,2.0,1.0,92.0,54.0,16.0,755.0,2828163512.0,1.0,2.0,0,0.0
9754,26.0,1.0,58.0,2.0,,4.0,3.0,2.0,1.0,89.0,14.0,,1163.0,2828163512.0,1.0,2.0,0,0.0
9755,26.0,1.0,59.0,3.0,6.0,5.0,7.0,1.0,1.0,48.0,22.0,12.0,1553.0,2828163512.0,1.0,2.0,0,0.0
9756,26.0,1.0,60.0,3.0,7.0,6.0,5.0,2.0,1.0,50.0,31.0,13.0,1042.0,2828163512.0,1.0,2.0,0,0.0
9757,26.0,1.0,61.0,2.0,4.0,,3.0,2.0,1.0,91.0,12.0,,1201.0,2828163512.0,1.0,2.0,0,0.0
9758,26.0,1.0,62.0,4.0,8.0,,9.0,0.0,1.0,45.0,13.0,,1217.0,2828163512.0,1.0,2.0,0,0.0
9759,26.0,1.0,63.0,2.0,4.0,3.0,,1.0,1.0,80.0,10.0,,1092.0,2828163512.0,1.0,2.0,0,0.0
9760,26.0,1.0,64.0,1.0,1.0,0.0,2.0,1.0,1.0,83.0,51.0,11.0,883.0,2828163512.0,1.0,2.0,0,0.0
9761,26.0,1.0,65.0,1.0,0.0,2.0,1.0,0.0,1.0,84.0,44.0,10.0,1068.0,2828163512.0,1.0,2.0,0,0.0
9762,26.0,1.0,66.0,3.0,7.0,6.0,5.0,2.0,1.0,48.0,31.0,13.0,1154.0,2828163512.0,1.0,2.0,0,0.0
9763,26.0,1.0,67.0,2.0,3.0,4.0,,0.0,1.0,87.0,16.0,,1247.0,2828163512.0,1.0,2.0,0,0.0
9764,26.0,1.0,68.0,3.0,5.0,7.0,6.0,0.0,1.0,48.0,32.0,8.0,3354.0,2828163512.0,1.0,2.0,0,0.0
9765,26.0,1.0,69.0,4.0,9.0,8.0,,1.0,1.0,47.0,11.0,,1441.0,2828163512.0,1.0,2.0,0,0.0
9766,26.0,1.0,70.0,4.0,9.0,,8.0,2.0,1.0,56.0,20.0,,1394.0,2828163512.0,1.0,2.0,0,0.0
9767,26.0,1.0,71.0,1.0,1.0,2.0,0.0,2.0,1.0,89.0,43.0,13.0,2636.0,2828163512.0,1.0,2.0,0,0.0
9768,26.0,1.0,72.0,1.0,0.0,2.0,1.0,0.0,1.0,88.0,44.0,16.0,1795.0,2828163512.0,1.0,2.0,0,0.0
9769,26.0,1.0,73.0,4.0,,9.0,8.0,2.0,1.0,56.0,13.0,,1359.0,2828163512.0,1.0,2.0,0,0.0
9770,26.0,1.0,74.0,3.0,7.0,6.0,5.0,2.0,1.0,54.0,31.0,16.0,2100.0,2828163512.0,1.0,2.0,0,0.0
9771,26.0,1.0,75.0,1.0,0.0,2.0,1.0,0.0,1.0,81.0,45.0,15.0,2979.0,2828163512.0,1.0,2.0,0,0.0
9772,26.0,1.0,76.0,3.0,6.0,7.0,5.0,2.0,1.0,53.0,30.0,18.0,1886.0,2828163512.0,1.0,2.0,0,0.0
9773,26.0,1.0,77.0,2.0,,3.0,4.0,1.0,1.0,81.0,12.0,,1453.0,2828163512.0,1.0,2.0,0,0.0
9774,26.0,1.0,78.0,2.0,4.0,,3.0,2.0,1.0,85.0,14.0,,1683.0,2828163512.0,1.0,2.0,0,0.0
9775,26.0,1.0,79.0,3.0,5.0,7.0,6.0,0.0,1.0,53.0,27.0,16.0,1301.0,2828163512.0,1.0,2.0,0,0.0
9776,26.0,1.0,80.0,2.0,3.0,,4.0,0.0,1.0,83.0,16.0,,1327.0,2828163512.0,1.0,2.0,0,0.0
9777,26.0,1.0,81.0,1.0,0.0,1.0,2.0,0.0,1.0,77.0,57.0,14.0,1420.0,2828163512.0,1.0,2.0,0,0.0
9778,26.0,1.0,82.0,4.0,8.0,,9.0,0.0,1.0,53.0,17.0,,1450.0,2828163512.0,1.0,2.0,0,0.0
9779,26.0,1.0,83.0,4.0,9.0,,8.0,2.0,1.0,52.0,13.0,,1181.0,2828163512.0,1.0,2.0,0,0.0
9780,26.0,1.0,84.0,4.0,8.0,,9.0,0.0,1.0,51.0,14.0,,1573.0,2828163512.0,1.0,2.0,0,0.0
9781,26.0,1.0,85.0,2.0,3.0,,4.0,0.0,1.0,85.0,13.0,,918.0,2828163512.0,1.0,2.0,0,0.0
9782,26.0,1.0,86.0,4.0,8.0,,9.0,0.0,1.0,47.0,18.0,,1499.0,2828163512.0,1.0,2.0,0,0.0
9783,26.0,1.0,87.0,3.0,7.0,6.0,5.0,2.0,1.0,55.0,37.0,10.0,3445.0,2828163512.0,1.0,2.0,0,0.0
9784,26.0,1.0,88.0,1.0,2.0,0.0,1.0,1.0,1.0,93.0,53.0,4.0,862.0,2828163512.0,1.0,2.0,0,0.0
9785,26.0,1.0,89.0,1.0,1.0,0.0,2.0,1.0,1.0,94.0,50.0,16.0,705.0,2828163512.0,1.0,2.0,0,0.0
9786,26.0,1.0,90.0,1.0,1.0,2.0,0.0,2.0,1.0,90.0,46.0,13.0,1345.0,2828163512.0,1.0,2.0,0,0.0
9787,26.0,1.0,91.0,3.0,5.0,7.0,6.0,0.0,1.0,46.0,28.0,11.0,1076.0,2828163512.0,1.0,2.0,0,0.0
9788,26.0,1.0,92.0,3.0,6.0,5.0,7.0,1.0,1.0,47.0,38.0,17.0,910.0,2828163512.0,1.0,2.0,0,0.0
9789,26.0,1.0,93.0,4.0,9.0,8.0,,1.0,1.0,44.0,20.0,,1662.0,2828163512.0,1.0,2.0,0,0.0
9790,26.0,1.0,94.0,2.0,3.0,,4.0,0.0,1.0,86.0,11.0,,1415.0,2828163512.0,1.0,2.0,0,0.0
9791,26.0,1.0,95.0,3.0,6.0,7.0,5.0,2.0,1.0,55.0,33.0,11.0,1025.0,2828163512.0,1.0,2.0,0,0.0
9792,26.0,1.0,96.0,3.0,7.0,6.0,5.0,2.0,1.0,55.0,26.0,20.0,851.0,2828163512.0,1.0,2.0,0,0.0
9793,26.0,1.0,97.0,1.0,0.0,2.0,1.0,0.0,1.0,91.0,51.0,14.0,1347.0,2828163512.0,1.0,2.0,0,0.0
9794,26.0,1.0,98.0,1.0,0.0,2.0,1.0,0.0,1.0,87.0,50.0,17.0,931.0,2828163512.0,1.0,2.0,0,0.0
9795,26.0,1.0,99.0,1.0,1.0,0.0,2.0,1.0,1.0,85.0,54.0,16.0,1678.0,2828163512.0,1.0,2.0,0,0.0
9796,26.0,1.0,100.0,3.0,7.0,6.0,5.0,2.0,1.0,50.0,35.0,13.0,1203.0,2828163512.0,1.0,2.0,0,0.0
9797,26.0,1.0,101.0,4.0,9.0,,8.0,2.0,1.0,46.0,19.0,,1289.0,2828163512.0,1.0,2.0,0,0.0
9798,26.0,1.0,102.0,3.0,7.0,6.0,5.0,2.0,1.0,56.0,33.0,13.0,782.0,2828163512.0,1.0,2.0,0,0.0
9799,26.0,1.0,103.0,1.0,0.0,2.0,1.0,0.0,1.0,84.0,52.0,10.0,2610.0,2828163512.0,1.0,2.0,0,0.0
9800,26.0,1.0,104.0,1.0,2.0,1.0,0.0,2.0,1.0,85.0,55.0,9.0,2135.0,2828163512.0,1.0,2.0,0,0.0
9801,26.0,1.0,105.0,2.0,,3.0,4.0,1.0,1.0,79.0,12.0,,1266.0,2828163512.0,1.0,2.0,0,0.0
9802,26.0,1.0,106.0,3.0,5.0,6.0,7.0,0.0,1.0,54.0,27.0,17.0,2197.0,2828163512.0,1.0,2.0,0,0.0
9803,26.0,1.0,107.0,2.0,,3.0,4.0,1.0,1.0,83.0,16.0,,1224.0,2828163512.0,1.0,2.0,0,0.0
9804,26.0,1.0,108.0,4.0,8.0,,9.0,0.0,1.0,49.0,12.0,,6031.0,2828163512.0,1.0,2.0,0,0.0
9805,26.0,1.0,109.0,2.0,4.0,3.0,,1.0,1.0,83.0,13.0,,4589.0,2828163512.0,1.0,2.0,0,0.0
9806,26.0,1.0,110.0,1.0,2.0,1.0,0.0,2.0,1.0,86.0,56.0,19.0,2758.0,2828163512.0,1.0,2.0,0,0.0
9807,26.0,1.0,111.0,1.0,0.0,2.0,1.0,0.0,1.0,85.0,48.0,12.0,1108.0,2828163512.0,1.0,2.0,0,0.0
9808,26.0,1.0,112.0,1.0,1.0,0.0,2.0,1.0,1.0,88.0,47.0,11.0,874.0,2828163512.0,1.0,2.0,0,0.0
9809,26.0,1.0,113.0,3.0,7.0,5.0,6.0,1.0,1.0,49.0,32.0,17.0,1506.0,2828163512.0,1.0,2.0,0,0.0
9810,26.0,1.0,114.0,1.0,1.0,0.0,2.0,1.0,1.0,91.0,49.0,4.0,931.0,2828163512.0,1.0,2.0,0,0.0
